,planificacion_slug,convocatoria_slug,adjudicacion_slug,precalificacion_slug,convenio_slug,nro_licitacion,nombre_licitacion,tipo_procedimiento,categoria,convocante,_etapa_licitacion,etapa_licitacion,fecha_entrega_oferta,tipo_licitacion,fecha_estimada,fecha_publicacion_convocatoria,geo
2347,362386-reparacion-vehiculo-1,,,,,362386,REPARACION DE VEHICULO,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Municipalidad de San Lorenzo / Municipalidades,PLAN,Planificada,,tradicional,2019-03-31 00:00:00,,
2348,362398-servicio-fumigacion-1,362398-servicio-fumigacion-1,362398-servicio-fumigacion-1,,,362398,SERVICIO DE FUMIGACIÓN,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Ministerio Público - Fiscalía / Poder Judicial,ADJ,Adjudicada,2019-06-06 09:00:00,tradicional,2019-03-31 00:00:00,2019-05-28 16:25:53,
2349,362399-mantenimiento-reparacion-vehiculos-1,362399-mantenimiento-reparacion-vehiculos-1,,,,362399,MANTENIMIENTO Y REPARACION DE VEHICULOS,CO - Concurso de Ofertas,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Contraloría General de la República / Contraloría General de la República,EVAL,En Evaluacion (Cerrada),2019-10-29 09:30:00,tradicional,2019-04-30 00:00:00,2019-10-10 17:10:11,
2350,362402-mantenimiento-reparacion-servidores-1,,,,,362402,MANTENIMIENTO Y REPARACION DE SERVIDORES,CO - Concurso de Ofertas,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Contraloría General de la República / Contraloría General de la República,PLAN,Planificada,,tradicional,2019-11-30 00:00:00,,
2351,362403-mantenimiento-reparacion-tanques-reservorios-motobombas-agua-1,,,,,362403,MANTENIMIENTO Y REPARACIÓN DE TANQUES RESERVORIOS Y MOTOBOMBAS DE AGUA,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Ministerio Público - Fiscalía / Poder Judicial,PLAN,Planificada,,tradicional,2019-04-30 00:00:00,,
2352,362405-adquision-equipos-radio-1,,,,,362405,ADQUISIÓN DE EQUIPOS DE RADIO.-,CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Municipalidad de San Lorenzo / Municipalidades,PLAN,Planificada,,tradicional,2019-02-28 00:00:00,,
2353,362410-mantenimiento-reparacion-tanques-agua-1,362410-mantenimiento-reparacion-tanques-agua-1,,,,362410,MANTENIMIENTO Y REPARACION DE TANQUES DE AGUA,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Contraloría General de la República / Contraloría General de la República,EVAL,En Evaluacion (Cerrada),2019-10-07 09:30:00,tradicional,2019-10-31 00:00:00,2019-09-17 16:14:49,
2354,362411-mantenimiento-reparacion-instalaciones-incendio-1,,,,,362411,MANTENIMIENTO Y REPARACIÓN DE INSTALACIONES CONTRA INCENDIO,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Ministerio Público - Fiscalía / Poder Judicial,PLAN,Planificada,,tradicional,2019-03-31 00:00:00,,
2355,362414-adquisicion-equipos-oficina-favor-senabico-1,362414-cd-n-04-2019-adquisicion-equipos-varios-favor-senabico-1,362414-cd-nº-04-2019-adquisicion-equipos-varios-favor-senabico-1,,,362414,"(CD) Nº 04/2019, ADQUISICION DE EQUIPOS VARIOS, A FAVOR DE LA SENABICO. ",CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Secretaria Nacional de Bienes Incautados y Comisados / Presidencia de la República / Poder Ejecutivo,ADJ,Adjudicada,2019-09-20 09:00:00,tradicional,2019-08-31 00:00:00,2019-09-10 17:23:18,
2356,362419-mant-rep-centrales-telefonicas-marca-teisa-intalb-ras-panasoni-1,362419-mantenimiento-reparacion-centrales-telefonicas-relojes-marcadores-contrato-abierto-1,,,,362419,MANTENIMIENTO Y REPARACIÓN DE CENTRALES TELEFÓNICAS Y RELOJES MARCADORES - CONTRATO ABIERTO PLURIANUAL.,CO - Concurso de Ofertas,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Ministerio Público - Fiscalía / Poder Judicial,EVAL,En Evaluacion (Cerrada),2019-10-09 09:00:00,tradicional,2019-07-31 00:00:00,2019-09-26 16:15:40,
2357,362420-adquisicion-maquinarias-1,362420-adquisicion-maquinarias-1,362420-adquisicion-maquinarias-1,,,362420,ADQUISICIÓN DE MAQUINARIAS.-,LPN - Licitación Pública Nacional,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Municipalidad de San Lorenzo / Municipalidades,ADJ,Adjudicada,2019-05-21 07:30:00,tradicional,2019-03-31 00:00:00,2019-04-23 15:41:45,
2358,362421-adquisicion-computadoras-alto-rendimiento-notebook-pc-escritorio-1,,,,,362421,MANTENIMIENTO DE MOTORES ELÉCTRICOS,CO - Concurso de Ofertas,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Petróleos Paraguayos / Empresas Públicas,PLAN,Planificada,,tradicional,2019-10-31 00:00:00,,
2359,362422-adquisicion-equipos-seguridad-1,362422-adquisicion-banco-condensadores-petropar-1,362422-adquisicion-banco-condensadores-petropar-1,,,362422,ADQUISICIÓN DE BANCO DE CONDENSADORES PARA PETROPAR,CO - Concurso de Ofertas,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Petróleos Paraguayos / Empresas Públicas,ADJ,Adjudicada,2019-10-09 09:00:00,tradicional,2019-08-31 00:00:00,2019-09-24 16:48:28,
2360,362424-mantenimiento-reparacion-transformadores-1,362424-mantenimiento-reparacion-transformadores-1,362424-mantenimiento-reparacion-transformadores-1,,,362424,MANTENIMIENTO Y REPARACIÓN DE TRANSFORMADORES,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Ministerio Público - Fiscalía / Poder Judicial,ADJ,Adjudicada,2019-07-29 11:10:00,tradicional,2019-03-31 00:00:00,2019-07-01 16:26:44,
2361,362439-adquisicion-licencias-abap-1,362439-servicio-soporte-provision-licencias-sistema-sap-1,362439-servicio-soporte-provision-licencias-sistema-sap-1,,,362439,SERVICIO DE SOPORTE Y PROVISIÓN DE LICENCIAS DEL SISTEMA SAP,LPN - Licitación Pública Nacional,7 - Servicios Técnicos,Petróleos Paraguayos / Empresas Públicas,ADJ,Adjudicada,2019-07-11 08:00:00,tradicional,2019-07-31 00:00:00,2019-06-26 17:00:02,
2362,362444-mantenimientos-reparaciones-mayores-1,,,,,362444,Mantenimientos y Reparaciones Mayores,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Municipalidad de San Joaquín / Municipalidades,PLAN,Planificada,,tradicional,2019-02-28 00:00:00,,
2363,362445-adquisicion-desmalezadoras-1,,,,,362445,ADQUISICIÓN DE DESMALEZADORAS.-,CD - Contratación Directa,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Municipalidad de San Lorenzo / Municipalidades,PLAN,Planificada,,tradicional,2019-02-28 00:00:00,,
2364,362449-adquisicion-licencias-hr-1,,,,,362449,ADQUISICIÓN DE LICENCIAS HR,LPN - Licitación Pública Nacional,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Petróleos Paraguayos / Empresas Públicas,PLAN,Planificada,,tradicional,2019-10-31 00:00:00,,
2365,362452-adquisicion-equipos-informaticos-1,,,,,362452,Adquisicion de Equipos Informáticos,CO - Concurso de Ofertas,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Facultad de Odontologia / Universidad Nacional de Asunción / Universidades Nacionales,PLAN,Planificada,,tradicional,2019-03-31 00:00:00,,
2366,362453-adquisicion-reloj-biometrico-1,362453-adquisicion-reloj-biometrico-1,362453-adquisicion-reloj-biometrico-1,,,362453,ADQUISICIÓN DE RELOJ BIOMÉTRICO,CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Petróleos Paraguayos / Empresas Públicas,ADJ,Adjudicada,2019-09-17 09:00:00,tradicional,2019-08-31 00:00:00,2019-09-05 16:42:23,
2367,362455-adquisicion-equipos-informaticos-otdr-1,362455-adquisicion-certificados-servicios-ambientales-1,,,,362455,ADQUISICIÓN DE CERTIFICADOS DE SERVICIOS AMBIENTALES,CO - Concurso de Ofertas,7 - Servicios Técnicos,Petróleos Paraguayos / Empresas Públicas,CONV,En Convocatoria (Abierta),2019-12-02 13:00:00,tradicional,2019-10-31 00:00:00,2019-11-19 17:57:01,
2368,362457-servicio-mantenimiento-general-sedeco-1,362457-servicio-mantenimiento-general-sedeco-1,362457-servicio-mantenimiento-general-sedeco-1,,,362457, SERVICIO DE MANTENIMIENTO GENERAL PARA LA SEDECO,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Secretaria de Defensa del Consumidor y el Usuario  / Entes Autónomos y Autárquicos,ADJ,Adjudicada,2019-07-22 09:00:00,tradicional,2019-06-30 00:00:00,2019-07-17 16:45:49,
2369,362460-servicio-soporte-tecnico-sap-1,362460-adquisicion-filtros-gasoil-estaciones-servicio-1,,,,362460,ADQUISICIÓN DE FILTROS PARA GASOIL PARA ESTACIONES DE SERVICIO,LPN - Licitación Pública Nacional,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Petróleos Paraguayos / Empresas Públicas,EVAL,En Evaluacion (Cerrada),2019-10-21 08:00:00,tradicional,2019-07-31 00:00:00,2019-09-30 14:46:52,
2370,362462-reparacion-maquinarias-vehiculos-uso-municipal-1,362462-reparacion-maquinarias-vehiculos-uso-municipal-1,362462-reparacion-maquinarias-vehiculos-uso-municipal-1,,,362462,Reparación de maquinarias y vehículos de uso municipal,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Municipalidad de Edelira / Municipalidades,ADJ,Adjudicada,2019-03-25 09:30:00,tradicional,2019-03-31 00:00:00,2019-03-14 16:07:12,
2371,362463-adquisicion-ups-1,362463-adquisicion-ups-1,,,,362463,Adquisicion de UPS,CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Facultad de Odontologia / Universidad Nacional de Asunción / Universidades Nacionales,EVAL,En Evaluacion (Cerrada),2019-05-31 09:00:00,tradicional,2019-03-31 00:00:00,2019-05-21 16:50:22,
2372,362464-adquisicion-telefonos-ip-1,362464-adquisicion-motores-electricos-planta-mjt-1,,,,362464,ADQUISICIÓN DE MOTORES ELÉCTRICOS PARA PLANTA MJT,CD - Contratación Directa,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Petróleos Paraguayos / Empresas Públicas,EVAL,En Evaluacion (Cerrada),2019-10-28 09:00:00,tradicional,2019-09-30 00:00:00,2019-10-14 16:47:31,
2373,362469-servicio-impresiones-1,362469-servicio-impresiones-1,362469-servicio-impresiones-1,,,362469,Servicio de impresiones,CD - Contratación Directa,7 - Servicios Técnicos,Instituto Forestal Nacional / Entes Autónomos y Autárquicos,ADJ,Adjudicada,2019-08-26 09:00:00,tradicional,2019-07-31 00:00:00,2019-08-19 18:05:19,
2374,362473-contratacion-servicio-contingencia-acceso-primario-internet-vpn-1,362473-contratacion-servicio-contingencia-acceso-primario-internet-vpn-1,362473-contratacion-servicio-contingencia-acceso-primario-internet-vpn-1,,,362473,CONTRATACION DE SERVICIO DE CONTINGENCIA AL ACCESO PRIMARIO DE INTERNET Y VPN,LPN - Licitación Pública Nacional,7 - Servicios Técnicos,Ministerio de Industria y Comercio / Poder Ejecutivo,ADJ,Adjudicada,2019-04-30 08:00:00,tradicional,2019-04-30 00:00:00,2019-04-15 10:20:44,
2375,362481-adquisicion-motobomba-citec-edificio-bozzano-1,362481-adquisicion-motobomba-citec-1,362481-adquisicion-motobomba-citec-1,,,362481,ADQUISICIÓN DE MOTOBOMBA PARA CITEC,CD - Contratación Directa,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Facultad de Ingenieria / Universidad Nacional de Asunción / Universidades Nacionales,ADJ,Adjudicada,2019-08-19 10:00:00,tradicional,2019-07-31 00:00:00,2019-07-29 15:30:28,
2376,362483-adquisicion-equipos-oficina-1,362483-adquisicion-equipos-oficina-1,362483-adquisicion-equipos-oficina-1,,,362483,Adquisición de Equipos de Oficina,CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Secretaría Nacional de Inteligencia / Entes Autónomos y Autárquicos,ADJ,Adjudicada,2019-07-26 09:00:00,tradicional,2019-07-31 00:00:00,2019-07-09 16:18:24,
2377,362491-adq-maquinarias-limpieza-1,362491-adq-maquinarias-limpieza-1,362491-adq-maquinarias-limpieza-1,,,362491,ADQ DE MAQUINARIAS DE LIMPIEZA,CD - Contratación Directa,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Municipalidad de Yataity del Guairá / Municipalidades,ADJ,Adjudicada,2019-04-11 09:00:00,tradicional,2019-12-31 00:00:00,2019-04-08 16:25:59,
2378,362492-adquisicion-aparatos-telefonicos-1,,,,,362492,ADQUISICIÓN DE APARATOS TELEFONICOS,CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Facultad de Ingenieria / Universidad Nacional de Asunción / Universidades Nacionales,CAN,Anulada o Cancelada,,tradicional,2019-06-30 00:00:00,,
2379,362494-adquisicion-libros-1,362494-adquisicion-libros-1,362494-adquisicion-libros-1,,,362494,ADQUISICIÓN DE LIBROS,CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Facultad de Ingenieria / Universidad Nacional de Asunción / Universidades Nacionales,ADJ,Adjudicada,2019-07-19 11:00:00,tradicional,2019-06-30 00:00:00,2019-07-11 16:47:50,
2380,362495-adq-equipos-informaticos-1,,,,,362495,adq. de equipos informaticos,CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Municipalidad de Yataity del Guairá / Municipalidades,PLAN,Planificada,,tradicional,2019-12-31 00:00:00,,
2381,362496-adquisicion-equipamientos-seguridad-incendios-1,,,,,362496,ADQUISICIÓN DE EQUIPAMIENTOS DE SEGURIDAD CONTRA INCENDIOS,CD - Contratación Directa,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Facultad de Ingenieria / Universidad Nacional de Asunción / Universidades Nacionales,PLAN,Planificada,,tradicional,2019-06-30 00:00:00,,
2382,362505-adquisicion-pizarras-electronicas-proyectores-pantallas-proyeccion-fiuna-1,,,,,362505,"ADQUISICIÓN DE PIZARRAS ELECTRONICAS, PROYECTORES Y PANTALLAS DE PROYECCIÓN PARA LA FIUNA",CO - Concurso de Ofertas,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Facultad de Ingenieria / Universidad Nacional de Asunción / Universidades Nacionales,PLAN,Planificada,,tradicional,2019-07-31 00:00:00,,
2383,362507-adquisicion-desmalezadora-minicargadora-apiladora-electrica-1,362507-adquisicion-desmalezadoras-herramientas-varias-1,,,,362507,ADQUISICIÓN DE DESMALEZADORAS Y HERRAMIENTAS VARIAS,CD - Contratación Directa,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Facultad de Ingenieria / Universidad Nacional de Asunción / Universidades Nacionales,EVAL,En Evaluacion (Cerrada),2019-10-21 11:00:00,tradicional,2019-10-31 00:00:00,2019-10-11 17:26:02,
2384,362508-adquisicion-repuestos-accesorios-informaticos-proyectos-conacyt-1,,,,,362508,ADQUISICIÓN DE REPUESTOS Y ACCESORIOS INFORMATICOS - PROYECTOS CONACYT,CO - Concurso de Ofertas,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Facultad de Ingenieria / Universidad Nacional de Asunción / Universidades Nacionales,CAN,Anulada o Cancelada,,tradicional,2019-08-31 00:00:00,,
2385,362511-mantenimiento-y-o-reparacion-ascensores-1,362511-mantenimiento-y-o-reparacion-ascensores-1,362511-mantenimiento-y-o-reparacion-ascensores-1,,,362511,Mantenimiento y/o reparación de ascensores,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Instituto Forestal Nacional / Entes Autónomos y Autárquicos,ADJ,Adjudicada,2019-07-22 10:00:00,tradicional,2019-06-30 00:00:00,2019-07-03 17:27:01,
2386,362521-servicio-mantenimiento-reparacion-equipos-laboratorios-proyectos-conacyt-1,,,,,362521,SERVICIO DE MANTENIMIENTO Y REPARACION DE EQUIPOS DE LABORATORIOS - PROYECTOS CONACYT,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Facultad de Ingenieria / Universidad Nacional de Asunción / Universidades Nacionales,CAN,Anulada o Cancelada,,tradicional,2019-07-31 00:00:00,,
2387,362527-adquisicion-sistema-rastreo-satelital-gps-camara-filmadora-vehiculo-institucional-1,,,,,362527,ADQUISICION DE SISTEMA DE RASTREO SATELITAL (GPS) Y CAMARA FILMADORA PARA VEHICULO INSTITUCIONAL,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Facultad de Ingenieria / Universidad Nacional de Asunción / Universidades Nacionales,CAN,Anulada o Cancelada,,tradicional,2019-07-31 00:00:00,,
2388,362529-adquisicion-furgon-4x4-1,362529-adquisicion-furgon-4x4-1,362529-adquisicion-furgon-4x4-1,,,362529,ADQUISICIÓN DE UN FURGÓN 4X4. -,CD - Contratación Directa,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Municipalidad de Cárlos Antonio López / Municipalidades,ADJ,Adjudicada,2019-06-24 08:00:00,tradicional,2019-07-31 00:00:00,2019-06-13 09:42:17,
